Play #,State,Action,Reward,Next State,Terminated
113,[-0.8467926   0.02249802],2,-1.0,[-0.8212329   0.02555965],0
113,[-0.8212329   0.02555965],2,-1.0,[-0.79272604  0.02850688],0
113,[-0.79272604  0.02850688],2,-1.0,[-0.761413    0.03131308],0
113,[-0.761413    0.03131308],2,-1.0,[-0.7274638   0.03394918],0
113,[-0.7274638   0.03394918],2,-1.0,[-0.69107914  0.03638462],0
113,[-0.69107914  0.03638462],2,-1.0,[-0.6524906   0.03858854],0
113,[-0.6524906   0.03858854],2,-1.0,[-0.6119593   0.04053131],0
113,[-0.6119593   0.04053131],2,-1.0,[-0.569773    0.04218628],0
113,[-0.569773    0.04218628],2,-1.0,[-0.52624154  0.04353148],0
113,[-0.52624154  0.04353148],2,-1.0,[-0.48169023  0.0445513 ],0
113,[-0.48169023  0.0445513 ],2,-1.0,[-0.43645242  0.04523782],0
113,[-0.43645242  0.04523782],2,-1.0,[-0.3908608   0.04559164],0
113,[-0.3908608   0.04559164],2,-1.0,[-0.34523857  0.04562221],0
113,[-0.34523857  0.04562221],2,-1.0,[-0.29989114  0.04534743],0
113,[-0.29989114  0.04534743],2,-1.0,[-0.25509837  0.04479277],0
113,[-0.25509837  0.04479277],2,-1.0,[-0.21110855  0.04398982],0
113,[-0.21110855  0.04398982],2,-1.0,[-0.16813388  0.04297466],0
113,[-0.16813388  0.04297466],2,-1.0,[-0.12634788  0.041786  ],0
113,[-0.12634788  0.041786  ],2,-1.0,[-0.08588443  0.04046346],0
113,[-0.08588443  0.04046346],2,-1.0,[-0.04683845  0.03904598],0
113,[-0.04683845  0.03904598],2,-1.0,[-0.00926783  0.03757062],0
113,[-0.00926783  0.03757062],2,-1.0,[0.02680376 0.03607159],0
113,[0.02680376 0.03607159],2,-1.0,[0.06138342 0.03457966],0
113,[0.06138342 0.03457966],2,-1.0,[0.09450535 0.03312193],0
113,[0.09450535 0.03312193],2,-1.0,[0.1262271  0.03172174],0
113,[0.1262271  0.03172174],2,-1.0,[0.15662596 0.03039886],0
113,[0.15662596 0.03039886],2,-1.0,[0.18579575 0.0291698 ],0
113,[0.18579575 0.0291698 ],2,-1.0,[0.21384394 0.0280482 ],0
113,[0.21384394 0.0280482 ],2,-1.0,[0.24088919 0.02704525],0
113,[0.24088919 0.02704525],2,-1.0,[0.26705933 0.02617014],0
113,[0.26705933 0.02617014],2,-1.0,[0.29248983 0.02543048],0
113,[0.29248983 0.02543048],2,-1.0,[0.31732255 0.02483273],0
113,[0.31732255 0.02483273],2,-1.0,[0.34170508 0.02438253],0
113,[0.34170508 0.02438253],2,-1.0,[0.36579013 0.02408503],0
113,[0.36579013 0.02408503],2,-1.0,[0.3897353  0.02394519],0
113,[0.3897353  0.02394519],2,-1.0,[0.4137033  0.02396798],0
113,[0.4137033  0.02396798],2,-1.0,[0.4378619  0.02415861],0
113,[0.4378619  0.02415861],2,-1.0,[0.46238455 0.02452265],0
113,[0.46238455 0.02452265],2,-1.0,[0.48745066 0.02506612],0
113,[0.48745066 0.02506612],2,-1.0,[0.51324624 0.02579554],1
114,"(array([-0.5407632,  0.       ], dtype=float32), {})",2,-1.0,[-0.5396345   0.00112868],0
114,[-0.5396345   0.00112868],2,-1.0,[-0.5373856  0.0022489],0
114,[-0.5373856  0.0022489],2,-1.0,[-0.53403336  0.00335227],0
114,[-0.53403336  0.00335227],2,-1.0,[-0.5296028   0.00443052],0
114,[-0.5296028   0.00443052],2,-1.0,[-0.52412724  0.00547554],0
114,[-0.52412724  0.00547554],2,-1.0,[-0.51764774  0.00647951],0
114,[-0.51764774  0.00647951],2,-1.0,[-0.5102129   0.00743488],0
114,[-0.5102129   0.00743488],2,-1.0,[-0.5018784   0.00833451],0
114,[-0.5018784   0.00833451],2,-1.0,[-0.49270666  0.00917172],0
114,[-0.49270666  0.00917172],2,-1.0,[-0.4827663   0.00994036],0
114,[-0.4827663   0.00994036],2,-1.0,[-0.4721314   0.01063488],0
114,[-0.4721314   0.01063488],2,-1.0,[-0.460881    0.01125041],0
114,[-0.460881    0.01125041],2,-1.0,[-0.4490982  0.0117828],0
114,[-0.4490982  0.0117828],2,-1.0,[-0.4368695   0.01222868],0
114,[-0.4368695   0.01222868],2,-1.0,[-0.42428398  0.01258553],0
114,[-0.42428398  0.01258553],2,-1.0,[-0.41143236  0.01285164],0
114,[-0.41143236  0.01285164],2,-1.0,[-0.39840618  0.01302618],0
114,[-0.39840618  0.01302618],2,-1.0,[-0.385297    0.01310915],0
114,[-0.385297    0.01310915],2,-1.0,[-0.37219563  0.01310139],0
114,[-0.37219563  0.01310139],2,-1.0,[-0.35919112  0.01300451],0
114,[-0.35919112  0.01300451],2,-1.0,[-0.34637025  0.01282085],0
114,[-0.34637025  0.01282085],2,-1.0,[-0.3338169   0.01255338],0
114,[-0.3338169   0.01255338],2,-1.0,[-0.3216112   0.01220568],0
114,[-0.3216112   0.01220568],2,-1.0,[-0.3098294   0.01178179],0
114,[-0.3098294   0.01178179],2,-1.0,[-0.29854324  0.01128618],0
114,[-0.29854324  0.01128618],2,-1.0,[-0.28781962  0.01072361],0
114,[-0.28781962  0.01072361],2,-1.0,[-0.27772054  0.01009908],0
114,[-0.27772054  0.01009908],2,-1.0,[-0.2683028   0.00941773],0
114,[-0.2683028   0.00941773],2,-1.0,[-0.259618    0.00868479],0
114,[-0.259618    0.00868479],2,-1.0,[-0.2517125   0.00790549],0
114,[-0.2517125   0.00790549],2,-1.0,[-0.24462746  0.00708505],0
114,[-0.24462746  0.00708505],2,-1.0,[-0.23839886  0.0062286 ],0
114,[-0.23839886  0.0062286 ],2,-1.0,[-0.23305768  0.00534119],0
114,[-0.23305768  0.00534119],2,-1.0,[-0.22862992  0.00442775],0
114,[-0.22862992  0.00442775],2,-1.0,[-0.2251368   0.00349311],0
114,[-0.2251368   0.00349311],2,-1.0,[-0.22259481  0.00254199],0
114,[-0.22259481  0.00254199],2,-1.0,[-0.22101583  0.001579  ],0
114,[-0.22101583  0.001579  ],1,-1.0,[-0.22140712 -0.0003913 ],0
114,[-0.22140712 -0.0003913 ],1,-1.0,[-0.22376691 -0.00235979],0
114,[-0.22376691 -0.00235979],1,-1.0,[-0.22808424 -0.00431733],0
114,[-0.22808424 -0.00431733],1,-1.0,[-0.23433879 -0.00625456],0
114,[-0.23433879 -0.00625456],1,-1.0,[-0.24250059 -0.00816179],0
114,[-0.24250059 -0.00816179],0,-1.0,[-0.2535295  -0.01102889],0
114,[-0.2535295  -0.01102889],0,-1.0,[-0.26736945 -0.01383997],0
114,[-0.26736945 -0.01383997],0,-1.0,[-0.2839474  -0.01657795],0
114,[-0.2839474  -0.01657795],0,-1.0,[-0.30317184 -0.01922444],0
114,[-0.30317184 -0.01922444],0,-1.0,[-0.3249316  -0.02175976],0
114,[-0.3249316  -0.02175976],0,-1.0,[-0.34909472 -0.02416311],0
114,[-0.34909472 -0.02416311],0,-1.0,[-0.37550762 -0.02641292],0
114,[-0.37550762 -0.02641292],0,-1.0,[-0.40399507 -0.02848743],0
114,[-0.40399507 -0.02848743],0,-1.0,[-0.43436038 -0.03036533],0
114,[-0.43436038 -0.03036533],0,-1.0,[-0.46638703 -0.03202665],0
114,[-0.46638703 -0.03202665],0,-1.0,[-0.49984068 -0.03345364],0
114,[-0.49984068 -0.03345364],0,-1.0,[-0.53447235 -0.03463167],0
114,[-0.53447235 -0.03463167],0,-1.0,[-0.57002246 -0.03555013],0
114,[-0.57002246 -0.03555013],0,-1.0,[-0.60622555 -0.03620308],0
114,[-0.60622555 -0.03620308],0,-1.0,[-0.64281523 -0.0365897 ],0
114,[-0.64281523 -0.0365897 ],0,-1.0,[-0.6795298  -0.03671452],0
114,[-0.6795298  -0.03671452],0,-1.0,[-0.716117   -0.03658723],0
114,[-0.716117   -0.03658723],0,-1.0,[-0.7523393  -0.03622229],0
114,[-0.7523393  -0.03622229],1,-1.0,[-0.7869775  -0.03463824],0
114,[-0.7869775  -0.03463824],1,-1.0,[-0.81983966 -0.03286212],0
114,[-0.81983966 -0.03286212],1,-1.0,[-0.8507611  -0.03092145],0
114,[-0.8507611  -0.03092145],2,-1.0,[-0.87860423 -0.02784314],0
114,[-0.87860423 -0.02784314],2,-1.0,[-0.9032604  -0.02465614],0
114,[-0.9032604  -0.02465614],2,-1.0,[-0.924646   -0.02138562],0
114,[-0.924646   -0.02138562],2,-1.0,[-0.9426987  -0.01805269],0
114,[-0.9426987  -0.01805269],2,-1.0,[-0.95737326 -0.01467454],0
114,[-0.95737326 -0.01467454],2,-1.0,[-0.968638   -0.01126476],0
114,[-0.968638   -0.01126476],2,-1.0,[-0.97647184 -0.00783387],0
114,[-0.97647184 -0.00783387],2,-1.0,[-0.9808618  -0.00438993],0
114,[-0.9808618  -0.00438993],2,-1.0,[-9.8180109e-01 -9.3927333e-04],0
114,[-9.8180109e-01 -9.3927333e-04],2,-1.0,[-0.9792883   0.00251277],0
114,[-0.9792883   0.00251277],2,-1.0,[-0.9733272   0.00596107],0
114,[-0.9733272   0.00596107],2,-1.0,[-0.9639273   0.00939993],0
114,[-0.9639273   0.00939993],2,-1.0,[-0.951105    0.01282233],0
114,[-0.951105    0.01282233],2,-1.0,[-0.9348858   0.01621916],0
114,[-0.9348858   0.01621916],2,-1.0,[-0.9153072   0.01957859],0
114,[-0.9153072   0.01957859],2,-1.0,[-0.8924218   0.02288544],0
114,[-0.8924218   0.02288544],2,-1.0,[-0.86630106  0.02612075],0
114,[-0.86630106  0.02612075],2,-1.0,[-0.8370395   0.02926155],0
114,[-0.8370395   0.02926155],2,-1.0,[-0.80475855  0.03228092],0
114,[-0.80475855  0.03228092],2,-1.0,[-0.7696102   0.03514833],0
114,[-0.7696102   0.03514833],2,-1.0,[-0.7317798   0.03783041],0
114,[-0.7317798   0.03783041],2,-1.0,[-0.6914876   0.04029223],0
114,[-0.6914876   0.04029223],2,-1.0,[-0.6489888   0.04249883],0
114,[-0.6489888   0.04249883],2,-1.0,[-0.6045715   0.04441723],0
114,[-0.6045715   0.04441723],2,-1.0,[-0.558553    0.04601857],0
114,[-0.558553    0.04601857],2,-1.0,[-0.5112727   0.04728025],0
114,[-0.5112727   0.04728025],2,-1.0,[-0.46308488  0.04818783],0
114,[-0.46308488  0.04818783],2,-1.0,[-0.41434842  0.04873646],0
114,[-0.41434842  0.04873646],2,-1.0,[-0.36541674  0.04893167],0
114,[-0.36541674  0.04893167],2,-1.0,[-0.3166274   0.04878934],0
114,[-0.3166274   0.04878934],2,-1.0,[-0.26829252  0.04833489],0
114,[-0.26829252  0.04833489],2,-1.0,[-0.22069064  0.04760189],0
114,[-0.22069064  0.04760189],2,-1.0,[-0.17406054  0.04663009],0
114,[-0.17406054  0.04663009],2,-1.0,[-0.12859729  0.04546326],0
114,[-0.12859729  0.04546326],2,-1.0,[-0.08445028  0.044147  ],0
114,[-0.08445028  0.044147  ],2,-1.0,[-0.04172347  0.04272681],0
114,[-0.04172347  0.04272681],2,-1.0,[-0.0004771   0.04124637],0
114,[-0.0004771   0.04124637],2,-1.0,[0.03926927 0.03974637],0
114,[0.03926927 0.03974637],2,-1.0,[0.07753297 0.0382637 ],0
114,[0.07753297 0.0382637 ],2,-1.0,[0.11436399 0.03683102],0
114,[0.11436399 0.03683102],2,-1.0,[0.14984071 0.03547673],0
114,[0.14984071 0.03547673],2,-1.0,[0.1840658  0.03422509],0
114,[0.1840658  0.03422509],2,-1.0,[0.21716246 0.03309665],0
114,[0.21716246 0.03309665],2,-1.0,[0.24927115 0.0321087 ],0
114,[0.24927115 0.0321087 ],2,-1.0,[0.2805469  0.03127575],0
114,[0.2805469  0.03127575],2,-1.0,[0.31115705 0.03061015],0
114,[0.31115705 0.03061015],2,-1.0,[0.3412796  0.03012253],0
114,[0.3412796  0.03012253],2,-1.0,[0.3711019 0.0298223],0
114,[0.3711019 0.0298223],2,-1.0,[0.40081996 0.02971806],0
114,[0.40081996 0.02971806],2,-1.0,[0.43063787 0.0298179 ],0
114,[0.43063787 0.0298179 ],2,-1.0,[0.46076757 0.0301297 ],0
114,[0.46076757 0.0301297 ],2,-1.0,[0.4914288  0.03066125],0
114,[0.4914288  0.03066125],2,-1.0,[0.52284914 0.03142035],1
115,"(array([-0.5087796,  0.       ], dtype=float32), {})",2,-1.0,[-0.5078907   0.00088889],0
115,[-0.5078907   0.00088889],2,-1.0,[-0.50611955  0.00177113],0
115,[-0.50611955  0.00177113],2,-1.0,[-0.5034795   0.00264009],0
115,[-0.5034795   0.00264009],2,-1.0,[-0.4999902   0.00348929],0
115,[-0.4999902   0.00348929],2,-1.0,[-0.49567783  0.00431237],0
115,[-0.49567783  0.00431237],2,-1.0,[-0.4905746   0.00510321],0
115,[-0.4905746   0.00510321],2,-1.0,[-0.48471868  0.00585593],0
115,[-0.48471868  0.00585593],2,-1.0,[-0.47815368  0.00656499],0
115,[-0.47815368  0.00656499],2,-1.0,[-0.47092846  0.00722521],0
115,[-0.47092846  0.00722521],2,-1.0,[-0.46309665  0.00783182],0
115,[-0.46309665  0.00783182],2,-1.0,[-0.4547161   0.00838055],0
115,[-0.4547161   0.00838055],2,-1.0,[-0.4458485  0.0088676],0
115,[-0.4458485  0.0088676],2,-1.0,[-0.43655875  0.00928974],0
115,[-0.43655875  0.00928974],2,-1.0,[-0.42691442  0.00964433],0
115,[-0.42691442  0.00964433],2,-1.0,[-0.4169851   0.00992933],0
115,[-0.4169851   0.00992933],2,-1.0,[-0.4068418   0.01014329],0
115,[-0.4068418   0.01014329],2,-1.0,[-0.3965564   0.01028541],0
115,[-0.3965564   0.01028541],2,-1.0,[-0.3862009   0.01035549],0
115,[-0.3862009   0.01035549],2,-1.0,[-0.37584698  0.01035394],0
115,[-0.37584698  0.01035394],2,-1.0,[-0.36556524  0.01028173],0
115,[-0.36556524  0.01028173],2,-1.0,[-0.35542485  0.01014039],0
115,[-0.35542485  0.01014039],2,-1.0,[-0.34549293  0.00993192],0
115,[-0.34549293  0.00993192],2,-1.0,[-0.33583418  0.00965878],0
115,[-0.33583418  0.00965878],2,-1.0,[-0.3265103   0.00932385],0
115,[-0.3265103   0.00932385],2,-1.0,[-0.31758     0.00893032],0
115,[-0.31758     0.00893032],2,-1.0,[-0.3090983   0.00848169],0
115,[-0.3090983   0.00848169],2,-1.0,[-0.30111665  0.00798168],0
115,[-0.30111665  0.00798168],2,-1.0,[-0.2936824   0.00743423],0
115,[-0.2936824   0.00743423],2,-1.0,[-0.28683904  0.00684337],0
115,[-0.28683904  0.00684337],2,-1.0,[-0.2806258   0.00621326],0
115,[-0.2806258   0.00621326],2,-1.0,[-0.27507767  0.0055481 ],0
115,[-0.27507767  0.0055481 ],2,-1.0,[-0.27022555  0.00485213],0
115,[-0.27022555  0.00485213],2,-1.0,[-0.26609594  0.00412961],0
115,[-0.26609594  0.00412961],2,-1.0,[-0.26271117  0.00338478],0
115,[-0.26271117  0.00338478],2,-1.0,[-0.2600893   0.00262185],0
115,[-0.2600893   0.00262185],2,-1.0,[-0.25824428  0.00184504],0
115,[-0.25824428  0.00184504],2,-1.0,[-0.25718576  0.00105852],0
115,[-0.25718576  0.00105852],2,-1.0,[-0.2569193   0.00026645],0
115,[-0.2569193   0.00026645],2,-1.0,[-0.2574463 -0.000527 ],0
115,[-0.2574463 -0.000527 ],2,-1.0,[-0.258764  -0.0013177],0
115,[-0.258764  -0.0013177],2,-1.0,[-0.2608655  -0.00210149],0
115,[-0.2608655  -0.00210149],1,-1.0,[-0.2647397  -0.00387421],0
115,[-0.2647397  -0.00387421],1,-1.0,[-0.270366   -0.00562631],0
115,[-0.270366   -0.00562631],1,-1.0,[-0.27771407 -0.00734807],0
115,[-0.27771407 -0.00734807],1,-1.0,[-0.28674355 -0.00902945],0
115,[-0.28674355 -0.00902945],0,-1.0,[-0.29840365 -0.01166011],0
115,[-0.29840365 -0.01166011],0,-1.0,[-0.31262714 -0.0142235 ],0
115,[-0.31262714 -0.0142235 ],0,-1.0,[-0.3293294  -0.01670224],0
115,[-0.3293294  -0.01670224],0,-1.0,[-0.34840757 -0.01907817],0
115,[-0.34840757 -0.01907817],0,-1.0,[-0.36973998 -0.02133244],0
115,[-0.36973998 -0.02133244],0,-1.0,[-0.39318582 -0.02344584],0
115,[-0.39318582 -0.02344584],0,-1.0,[-0.418585   -0.02539917],0
115,[-0.418585   -0.02539917],0,-1.0,[-0.44575882 -0.02717381],0
115,[-0.44575882 -0.02717381],0,-1.0,[-0.47451115 -0.02875232],0
115,[-0.47451115 -0.02875232],0,-1.0,[-0.50463027 -0.03011915],0
115,[-0.50463027 -0.03011915],0,-1.0,[-0.53589165 -0.03126134],0
115,[-0.53589165 -0.03126134],0,-1.0,[-0.5680608  -0.03216916],0
115,[-0.5680608  -0.03216916],0,-1.0,[-0.6008975  -0.03283668],0
115,[-0.6008975  -0.03283668],0,-1.0,[-0.6341596  -0.03326213],0
115,[-0.6341596  -0.03326213],0,-1.0,[-0.66760767 -0.03344804],0
115,[-0.66760767 -0.03344804],0,-1.0,[-0.7010089  -0.03340126],0
115,[-0.7010089  -0.03340126],0,-1.0,[-0.7341415  -0.03313262],0
115,[-0.7341415  -0.03313262],0,-1.0,[-0.766798   -0.03265647],0
115,[-0.766798   -0.03265647],0,-1.0,[-0.798788   -0.03199004],0
115,[-0.798788   -0.03199004],0,-1.0,[-0.82994074 -0.03115271],0
115,[-0.82994074 -0.03115271],1,-1.0,[-0.85910594 -0.02916519],0
115,[-0.85910594 -0.02916519],1,-1.0,[-0.8861587  -0.02705274],0
115,[-0.8861587  -0.02705274],1,-1.0,[-0.91099757 -0.02483886],0
115,[-0.91099757 -0.02483886],1,-1.0,[-0.9335422  -0.02254467],0
115,[-0.9335422  -0.02254467],2,-1.0,[-0.95273083 -0.01918859],0
115,[-0.95273083 -0.01918859],2,-1.0,[-0.9685191  -0.01578831],0
115,[-0.9685191  -0.01578831],2,-1.0,[-0.98087674 -0.01235763],0
115,[-0.98087674 -0.01235763],2,-1.0,[-0.9897837  -0.00890695],0
115,[-0.9897837  -0.00890695],2,-1.0,[-0.99522763 -0.00544394],0
115,[-0.99522763 -0.00544394],2,-1.0,[-0.9972019  -0.00197427],0
115,[-0.9972019  -0.00197427],2,-1.0,[-0.99570423  0.00149766],0
115,[-0.99570423  0.00149766],2,-1.0,[-0.99073637  0.00496789],0
115,[-0.99073637  0.00496789],2,-1.0,[-0.9823042   0.00843212],0
115,[-0.9823042   0.00843212],2,-1.0,[-0.97041935  0.01188489],0
115,[-0.97041935  0.01188489],2,-1.0,[-0.9551005   0.01531886],0
115,[-0.9551005   0.01531886],2,-1.0,[-0.93637645  0.01872405],0
115,[-0.93637645  0.01872405],2,-1.0,[-0.9142893   0.02208715],0
115,[-0.9142893   0.02208715],2,-1.0,[-0.88889825  0.02539104],0
115,[-0.88889825  0.02539104],2,-1.0,[-0.86028385  0.02861439],0
115,[-0.86028385  0.02861439],2,-1.0,[-0.8285523   0.03173155],0
115,[-0.8285523   0.03173155],2,-1.0,[-0.7938396   0.03471274],0
115,[-0.7938396   0.03471274],2,-1.0,[-0.7563149  0.0375247],0
115,[-0.7563149  0.0375247],2,-1.0,[-0.7161831  0.0401317],0
115,[-0.7161831  0.0401317],2,-1.0,[-0.6736861   0.04249706],0
115,[-0.6736861   0.04249706],2,-1.0,[-0.62910104  0.04458506],0
115,[-0.62910104  0.04458506],2,-1.0,[-0.58273786  0.04636319],0
115,[-0.58273786  0.04636319],2,-1.0,[-0.53493345  0.04780441],0
115,[-0.53493345  0.04780441],2,-1.0,[-0.48604402  0.0488894 ],0
115,[-0.48604402  0.0488894 ],2,-1.0,[-0.4364357   0.04960833],0
115,[-0.4364357   0.04960833],2,-1.0,[-0.38647366  0.04996204],0
115,[-0.38647366  0.04996204],2,-1.0,[-0.3365113   0.04996236],0
115,[-0.3365113   0.04996236],2,-1.0,[-0.28687957  0.04963172],0
115,[-0.28687957  0.04963172],2,-1.0,[-0.23787774  0.04900184],0
115,[-0.23787774  0.04900184],2,-1.0,[-0.18976587  0.04811187],0
115,[-0.18976587  0.04811187],2,-1.0,[-0.14275971  0.04700617],0
115,[-0.14275971  0.04700617],2,-1.0,[-0.09702774  0.04573196],0
115,[-0.09702774  0.04573196],2,-1.0,[-0.05269061  0.04433713],0
115,[-0.05269061  0.04433713],2,-1.0,[-0.00982231  0.0428683 ],0
115,[-0.00982231  0.0428683 ],2,-1.0,[0.03154707 0.04136938],0
115,[0.03154707 0.04136938],2,-1.0,[0.07142764 0.03988057],0
115,[0.07142764 0.03988057],2,-1.0,[0.10986539 0.03843775],0
115,[0.10986539 0.03843775],2,-1.0,[0.1469377  0.03707232],0
115,[0.1469377  0.03707232],2,-1.0,[0.182749  0.0358113],0
115,[0.182749  0.0358113],2,-1.0,[0.21742672 0.0346777 ],0
115,[0.21742672 0.0346777 ],2,-1.0,[0.25111768 0.03369095],0
115,[0.25111768 0.03369095],2,-1.0,[0.2839851  0.03286745],0
115,[0.2839851  0.03286745],2,-1.0,[0.31620628 0.03222117],0
115,[0.31620628 0.03222117],2,-1.0,[0.34797043 0.03176415],0
115,[0.34797043 0.03176415],2,-1.0,[0.37947747 0.03150705],0
115,[0.37947747 0.03150705],2,-1.0,[0.41093698 0.0314595 ],0
115,[0.41093698 0.0314595 ],2,-1.0,[0.44256753 0.03163053],0
115,[0.44256753 0.03163053],2,-1.0,[0.4745963  0.03202876],0
115,[0.4745963  0.03202876],2,-1.0,[0.50725883 0.03266257],1
116,"(array([-0.55310005,  0.        ], dtype=float32), {})",2,-1.0,[-0.55187905  0.00122097],0
116,[-0.55187905  0.00122097],2,-1.0,[-0.5494462   0.00243282],0
116,[-0.5494462   0.00243282],2,-1.0,[-0.54581976  0.00362648],0
116,[-0.54581976  0.00362648],2,-1.0,[-0.5410268   0.00479301],0
116,[-0.5410268   0.00479301],2,-1.0,[-0.5351031   0.00592366],0
116,[-0.5351031   0.00592366],2,-1.0,[-0.52809316  0.00700993],0
116,[-0.52809316  0.00700993],2,-1.0,[-0.5200495   0.00804364],0
116,[-0.5200495   0.00804364],2,-1.0,[-0.5110325   0.00901702],0
116,[-0.5110325   0.00901702],2,-1.0,[-0.5011097   0.00992279],0
116,[-0.5011097   0.00992279],2,-1.0,[-0.49035546  0.01075425],0
116,[-0.49035546  0.01075425],2,-1.0,[-0.47885013  0.01150534],0
116,[-0.47885013  0.01150534],2,-1.0,[-0.4666794   0.01217073],0
116,[-0.4666794   0.01217073],2,-1.0,[-0.45393348  0.01274591],0
116,[-0.45393348  0.01274591],2,-1.0,[-0.44070625  0.01322722],0
116,[-0.44070625  0.01322722],2,-1.0,[-0.42709434  0.01361191],0
116,[-0.42709434  0.01361191],2,-1.0,[-0.41319615  0.01389819],0
116,[-0.41319615  0.01389819],2,-1.0,[-0.3991109   0.01408523],0
116,[-0.3991109   0.01408523],2,-1.0,[-0.3849378   0.01417312],0
116,[-0.3849378   0.01417312],2,-1.0,[-0.3707749  0.0141629],0
116,[-0.3707749  0.0141629],2,-1.0,[-0.35671845  0.01405646],0
116,[-0.35671845  0.01405646],2,-1.0,[-0.34286195  0.01385649],0
116,[-0.34286195  0.01385649],2,-1.0,[-0.32929555  0.01356641],0
116,[-0.32929555  0.01356641],2,-1.0,[-0.31610528  0.01319027],0
116,[-0.31610528  0.01319027],2,-1.0,[-0.30337262  0.01273264],0
116,[-0.30337262  0.01273264],2,-1.0,[-0.2911741   0.01219851],0
116,[-0.2911741   0.01219851],2,-1.0,[-0.27958095  0.01159318],0
116,[-0.27958095  0.01159318],2,-1.0,[-0.26865876  0.01092219],0
116,[-0.26865876  0.01092219],2,-1.0,[-0.25846758  0.01019117],0
116,[-0.25846758  0.01019117],2,-1.0,[-0.24906176  0.00940582],0
116,[-0.24906176  0.00940582],2,-1.0,[-0.24048994  0.00857181],0
116,[-0.24048994  0.00857181],2,-1.0,[-0.23279522  0.00769472],0
116,[-0.23279522  0.00769472],2,-1.0,[-0.22601521  0.00678002],0
116,[-0.22601521  0.00678002],2,-1.0,[-0.2201822   0.00583302],0
116,[-0.2201822   0.00583302],2,-1.0,[-0.21532331  0.00485888],0
116,[-0.21532331  0.00485888],2,-1.0,[-0.21146072  0.00386258],0
116,[-0.21146072  0.00386258],2,-1.0,[-0.20861174  0.00284899],0
116,[-0.20861174  0.00284899],1,-1.0,[-0.20778894  0.0008228 ],0
116,[-0.20778894  0.0008228 ],1,-1.0,[-0.20899592 -0.00120699],0
116,[-0.20899592 -0.00120699],1,-1.0,[-0.21222742 -0.00323149],0
116,[-0.21222742 -0.00323149],1,-1.0,[-0.21746908 -0.00524167],0
116,[-0.21746908 -0.00524167],0,-1.0,[-0.22569731 -0.00822823],0
116,[-0.22569731 -0.00822823],0,-1.0,[-0.23687404 -0.01117672],0
116,[-0.23687404 -0.01117672],0,-1.0,[-0.25094566 -0.01407162],0
116,[-0.25094566 -0.01407162],0,-1.0,[-0.26784164 -0.016896  ],0
116,[-0.26784164 -0.016896  ],0,-1.0,[-0.28747308 -0.01963143],0
116,[-0.28747308 -0.01963143],0,-1.0,[-0.309731   -0.02225794],0
116,[-0.309731   -0.02225794],0,-1.0,[-0.33448514 -0.02475414],0
116,[-0.33448514 -0.02475414],0,-1.0,[-0.36158276 -0.02709762],0
116,[-0.36158276 -0.02709762],0,-1.0,[-0.39084822 -0.02926545],0
116,[-0.39084822 -0.02926545],0,-1.0,[-0.4220832  -0.03123497],0
116,[-0.4220832  -0.03123497],0,-1.0,[-0.4550678  -0.03298463],0
116,[-0.4550678  -0.03298463],0,-1.0,[-0.4895628  -0.03449499],0
116,[-0.4895628  -0.03449499],0,-1.0,[-0.5253126  -0.03574982],0
116,[-0.5253126  -0.03574982],0,-1.0,[-0.56204957 -0.03673697],0
116,[-0.56204957 -0.03673697],0,-1.0,[-0.5994988  -0.03744922],0
116,[-0.5994988  -0.03744922],0,-1.0,[-0.6373837  -0.03788488],0
116,[-0.6373837  -0.03788488],0,-1.0,[-0.67543167 -0.03804797],0
116,[-0.67543167 -0.03804797],0,-1.0,[-0.71337986 -0.03794819],0
116,[-0.71337986 -0.03794819],0,-1.0,[-0.7509804  -0.03760049],0
116,[-0.7509804  -0.03760049],0,-1.0,[-0.7880047  -0.03702435],0
116,[-0.7880047  -0.03702435],1,-1.0,[-0.8232475  -0.03524281],0
116,[-0.8232475  -0.03524281],1,-1.0,[-0.85653365 -0.03328614],0
116,[-0.85653365 -0.03328614],2,-1.0,[-0.88671774 -0.03018407],0
116,[-0.88671774 -0.03018407],2,-1.0,[-0.913686   -0.02696825],0
116,[-0.913686   -0.02696825],2,-1.0,[-0.9373521  -0.02366612],0
116,[-0.9373521  -0.02366612],2,-1.0,[-0.95765275 -0.02030064],0
116,[-0.95765275 -0.02030064],2,-1.0,[-0.97454304 -0.0168903 ],0
116,[-0.97454304 -0.0168903 ],2,-1.0,[-0.98799247 -0.01344945],0
116,[-0.98799247 -0.01344945],2,-1.0,[-0.99798125 -0.00998878],0
116,[-0.99798125 -0.00998878],2,-1.0,[-1.0044973  -0.00651598],0
116,[-1.0044973  -0.00651598],2,-1.0,[-1.0075337  -0.00303647],0
116,[-1.0075337  -0.00303647],2,-1.0,[-1.0070878e+00  4.4585529e-04],0
116,[-1.0070878e+00  4.4585529e-04],2,-1.0,[-1.0031601   0.00392778],0
116,[-1.0031601   0.00392778],2,-1.0,[-0.99575406  0.00740599],0
116,[-0.99575406  0.00740599],2,-1.0,[-0.9848778   0.01087628],0
116,[-0.9848778   0.01087628],2,-1.0,[-0.9705451   0.01433271],0
116,[-0.9705451   0.01433271],2,-1.0,[-0.95277816  0.0177669 ],0
116,[-0.95277816  0.0177669 ],2,-1.0,[-0.9316109   0.02116728],0
